ids	uaagmda_c	uagmda_c	lipa_c	kdo2lipid4p_c	kdo2lipid4L_c	kdo2lipid4_c	kdolipid4_c	lipidA_c	lipidAds_c	lipidX_c	u23ga_c	u3hga_c	u3aga_c	ttdcea_c	hdcea_c	ocdcea_c	agpg_EC_c	pe_EC_c	ps_EC_c	clpn_EC_c	pg_EC_c	pgp_EC_c	cdpdag_EC_c	12dgr_EC_c	pa_EC_c	octeACP_c	tdeACP_c	hdeACP_c	ddcaACP_c	3hmrsACP_c	actACP_c	malACP_c	peptido_EC_c	ugmda_c	ugmd_c	uamag_c	uama_c	unaga_c	udcpdp_c	udcpp_c	grdp_c	frdp_c	dmpp_c	ipdp_c	h2mb4p_c	2mecdp_c	mthgxl_c	db4p_c	acgam1p_c	gam1p_c	thmpp_c	sucarg_c	dtdp_c	kdo_c	kdo8p_c	glu__L_c	2me4p_c	dxyl5p_c	glutrna_c	prpp_c	amet_c	pap_c	atp_c	adp_c	gdp_c	gtp_c
frozenset({'b3114'})	19.999999999999673	20.000000000000593	19.611452282157487	19.99999999999873	20.000000000000078	19.999999999998447	19.999999999999655	20.000000000000046	29.487516087515985	40.00000000000084	20.000000000010214	20.000000000000252	20.000000000006022	21.07159699892818	27.65091420534459	84.96893939393922	0.8000000000000194	0.8000000000001083	0.800000000000056	0.4000000000000077	0.8000000000000195	0.39999999999998787	0.39999999999999575	1.203873570205007	0.8000000000000684	-1.2199644466834885e-14	3.3781539018627224e-14	2.010979610682588e-14	-2.0299837707664935e-18	2.0772998038923242e-15	-3.7906884623206365e-16	-7.677827728617607e-14	55.000000000000284	20.0000000000002	19.999999999999652	20.000000000000032	19.99999999999987	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999908	20.00000000000026	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	39.99999999999947	40.00000000000005	9.999999999999998	105.0	20.000000000000345	355.26909090909066	40.0000000000001	420.000000000014	39.99999999999235	40.000000000000064	0.0	13.333333333333195	29.999999999999975	10.000000000000002	13.333333333333375	20.00000000000002	20.000000000000068	13.3333333333333
frozenset({'b1278'})	19.999999999999673	20.000000000000593	19.611452282157487	19.99999999999873	20.000000000000078	19.999999999998447	19.999999999999655	20.000000000000046	29.487516087515985	40.00000000000084	20.000000000010214	20.000000000000252	20.000000000006022	21.07159699892818	27.65091420534459	84.96893939393922	0.8000000000000194	0.8000000000001083	0.800000000000056	0.4000000000000077	0.8000000000000195	0.39999999999998787	0.39999999999999575	1.203873570205007	0.8000000000000684	-1.2199644466834885e-14	3.3781539018627224e-14	2.010979610682588e-14	-2.0299837707664935e-18	2.0772998038923242e-15	-3.7906884623206365e-16	-7.677827728617607e-14	55.000000000000284	20.0000000000002	19.999999999999652	20.000000000000032	19.99999999999987	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999908	20.00000000000026	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	39.99999999999947	40.00000000000005	9.999999999999998	105.0	20.000000000000345	355.26909090909066	40.0000000000001	420.000000000014	39.99999999999235	40.000000000000064	0.0	13.333333333333195	29.999999999999975	10.000000000000002	13.333333333333375	20.00000000000002	20.000000000000068	13.3333333333333
frozenset({'b1622'})	19.999999999999673	20.000000000000593	19.611452282157487	19.99999999999873	20.000000000000078	19.999999999998447	19.999999999999655	20.000000000000046	29.487516087515985	40.00000000000084	20.000000000010214	20.000000000000252	20.000000000006022	21.07159699892818	27.65091420534459	84.96893939393922	0.8000000000000194	0.8000000000001083	0.800000000000056	0.4000000000000077	0.8000000000000195	0.39999999999998787	0.39999999999999575	1.203873570205007	0.8000000000000684	-1.2199644466834885e-14	3.3781539018627224e-14	2.010979610682588e-14	-2.0299837707664935e-18	2.0772998038923242e-15	-3.7906884623206365e-16	-7.677827728617607e-14	55.000000000000284	20.0000000000002	19.999999999999652	20.000000000000032	19.99999999999987	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999908	20.00000000000026	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	39.99999999999947	40.00000000000005	9.999999999999998	105.0	20.000000000000345	355.26909090909066	40.0000000000001	420.000000000014	39.99999999999235	40.000000000000064	0.0	13.333333333333195	29.999999999999975	10.000000000000002	13.333333333333375	20.00000000000002	20.000000000000068	13.3333333333333
frozenset({'b0430'})	19.99999999999967	20.000000000000558	19.586556016597548	20.000000000000327	20.000000000000085	19.999999999998902	19.999999999999645	20.00000000000002	29.448906048905954	40.00000000000076	20.00000000000331	20.00000000000025	20.000000000001016	21.039442658092167	27.608720112517585	84.85530303030299	0.8000000000000194	0.8000000000001087	0.8000000000000593	0.4000000000000078	0.8000000000000204	0.39999999999998836	0.3999999999999945	1.202492125766702	0.8000000000000203	-1.2199644466834885e-14	3.3781539018627224e-14	2.010979610682588e-14	-2.0299837707664935e-18	2.0772998038923242e-15	-3.7906884623206365e-16	-7.677827728617607e-14	55.000000000000696	20.00000000000017	19.999999999999655	20.000000000000032	19.999999999999915	20.000000000000178	20.000000000000178	36.648881703045056	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	898.7473684210531	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	354.72363636363616	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999994	0.0	13.333333333333181	29.99999999999994	9.999999999999996	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b0334'})	19.99999999999967	20.000000000000558	19.611452282157714	20.000000000000327	20.000000000000085	19.999999999998902	19.999999999999645	20.00000000000002	29.487516087516017	40.00000000000076	20.00000000000331	20.00000000000025	20.000000000001016	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000593	0.4000000000000078	0.8000000000000204	0.39999999999998836	0.3999999999999945	1.203873570205007	0.8000000000000203	-1.2199644466834885e-14	3.3781539018627224e-14	2.010979610682588e-14	-2.0299837707664935e-18	2.0772998038923242e-15	-3.7906884623206365e-16	-7.677827728617607e-14	55.000000000000696	20.00000000000017	19.999999999999655	19.99999999999927	19.999999999999915	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999994	0.0	13.333333333333181	29.99999999999994	9.999999999999996	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b0347'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b2097'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b2787'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b3052'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b3626'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b2028'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b1524'})	19.99999999999967	20.00000000000069	19.611452282157714	20.000000000000327	20.000000000000085	19.99999999999889	19.999999999999645	20.00000000000003	29.487516087516017	40.00000000000076	19.99999999999989	20.000000000000277	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000194	0.8000000000001087	0.8000000000000409	0.4000000000000078	0.8000000000000204	0.3999999999999885	0.3999999999999945	1.203873570205007	0.8000000000000203	-4.1387759356069346e-14	5.50978726648587e-14	2.337132284760994e-14	-6.347146523212278e-16	2.0561254209387924e-15	2.3797623193740004e-15	6.72635083545883e-14	55.000000000000696	20.00000000000017	19.999999999999606	19.999999999999417	19.99999999999992	20.000000000000178	20.000000000000178	36.68930207491248	19.999999999999982	19.999999999999915	19.999999999999744	19.999999999999698	19.99999999999994	20.00000000000002	899.8000000000005	40.00000000000003	40.00000000000008	40.000000000000085	9.999999999999998	105.0	19.999999999999652	355.26909090909066	40.0000000000001	420.00000000000097	39.99999999999235	39.99999999999991	0.0	13.333333333333185	29.99999999999994	10.000000000000002	13.33333333333336	20.00000000000002	20.000000000000064	13.333333333333313
frozenset({'b2551'})	19.999999999999645	20.000000000000565	19.611452282157714	20.000000000000327	20.000000000000085	19.999999999998877	19.999999999999652	20.00000000000004	29.487516087516017	40.00000000000078	19.99999999999992	20.000000000000313	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000195	0.8000000000001085	0.8000000000000445	0.4000000000000078	0.8000000000000204	0.3999999999999883	0.39999999999999475	1.203873570205007	0.8000000000000203	-2.7469041963312888e-14	4.391936715547012e-14	3.20494402375264e-14	-4.576654810139846e-15	1.514817749197093e-15	5.016975883286444e-14	-3.766483084995732e-14	55.00000000000028	20.000000000000167	19.999999999999712	19.999999999999417	19.999999999999982	20.000000000000178	20.000000000000163	36.68930207491248	19.999999999999925	19.999999999999968	20.00000000000033	19.99999999999856	19.999999999999883	20.000000000000014	899.8000000000005	39.999999999999964	40.00000000000004	40.00000000000014	9.999999999999998	105.0	19.999999999999677	355.26909090909066	40.0000000000001	420.00000000000125	39.99999999999226	39.99999999999995	0.0	13.333333333333169	29.999999999999858	10.000000000000002	13.33333333333336	20.00000000000002	19.999999999999442	13.333333333333293
frozenset({'b1210'})	19.999999999999645	20.000000000000565	19.611452282157714	20.000000000000327	20.000000000000085	19.999999999998877	19.999999999999652	20.00000000000004	29.487516087516017	40.00000000000078	19.99999999999992	20.000000000000313	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000195	0.8000000000001085	0.8000000000000445	0.4000000000000078	0.8000000000000204	0.3999999999999883	0.39999999999999475	1.203873570205007	0.8000000000000203	-2.7469041963312888e-14	4.391936715547012e-14	3.20494402375264e-14	-4.576654810139846e-15	1.514817749197093e-15	5.016975883286444e-14	-3.766483084995732e-14	55.00000000000028	20.000000000000167	19.999999999999712	19.999999999999417	19.999999999999982	20.000000000000178	20.000000000000163	36.68930207491248	19.999999999999925	19.999999999999968	20.00000000000033	19.99999999999856	19.999999999999883	20.000000000000014	899.8000000000005	39.999999999999964	40.00000000000004	40.00000000000014	9.999999999999998	105.0	19.999999999999677	355.26909090909066	40.0000000000001	420.00000000000125	39.99999999999226	39.99999999999995	0.0	13.333333333333169	29.999999999999858	10.000000000000002	13.33333333333336	20.00000000000002	19.999999999999442	13.333333333333293
frozenset({'b4407'})	19.999999999999645	20.000000000000565	19.611452282157714	20.000000000000327	20.000000000000085	19.999999999998877	19.999999999999652	20.00000000000004	29.487516087516017	40.00000000000078	19.99999999999992	20.000000000000313	20.00000000000101	21.07159699892818	27.65091420534459	84.96893939393931	0.8000000000000195	0.8000000000001085	0.8000000000000445	0.4000000000000078	0.8000000000000204	0.3999999999999883	0.39999999999999475	1.203873570205007	0.8000000000000203	-2.7469041963312888e-14	4.391936715547012e-14	3.20494402375264e-14	-4.576654810139846e-15	1.514817749197093e-15	5.016975883286444e-14	-3.766483084995732e-14	55.00000000000028	20.000000000000167	19.999999999999712	19.999999999999417	19.999999999999982	20.000000000000178	20.000000000000163	36.68930207491248	19.999999999999925	19.999999999999968	20.00000000000033	19.99999999999856	19.999999999999883	20.000000000000014	899.8000000000005	39.999999999999964	40.00000000000004	40.00000000000014	9.999999999999998	105.0	19.999999999999677	355.26909090909066	40.0000000000001	420.00000000000125	39.99999999999226	39.99999999999995	0.0	13.333333333333169	29.999999999999858	10.000000000000002	13.33333333333336	20.00000000000002	19.999999999999442	13.333333333333293
frozenset({'b2415'})	19.999999999999943	19.99999999999953	17.08039056143208	17.548438893844768	18.282342007435254	19.99999999999844	19.99999999999976	20.000000000008054	25.317631917631882	39.99999999999944	20.00000000000015	20.000000000000014	20.00000000000103	18.274169346195084	23.98002812939523	74.0598484848483	0.7999999999999365	0.799999999999968	0.7999999999999875	0.4000000000000018	0.799999999999993	0.39999999999993263	0.4000000000000059	1.0568878819693872	0.7999999999999846	-1.8824460430401978e-29	6.617626853863958e-14	3.589614143108951e-14	2.1084722948975074e-14	-1.0876983413966334e-29	0.0	0.0	51.25000000000001	20.000000000000178	20.000000000000053	19.999999999999986	19.99999999999988	19.99999999999995	20.00000000000015	31.919649379108776	19.999999999999982	19.999999999999996	19.99999999999988	20.00000000000021	19.99999999999973	19.999999999999943	781.0600000000003	39.99999999999982	39.999999999999886	40.00000000000005	9.999999999999998	97.50000000000006	20.00000000000021	307.8145454545451	40.00000000000001	390.0000000000096	39.999999999999766	40.000000000000774	0.0	13.333333333333192	29.999999999999844	9.999999999999995	13.333333333333412	19.999999999999954	19.999999999999535	13.333333333333313
frozenset({'b3454'})	19.999999999999943	19.99999999999953	19.611452282157714	20.000000000000338	20.000000000000103	19.99999999999844	19.99999999999976	20.000000000008054	29.487516087516013	39.99999999999944	20.00000000000015	20.000000000000014	20.00000000000103	21.07159699892819	27.65091420534459	84.96893939393931	0.7999999999999365	0.799999999999968	0.7999999999999875	0.4000000000000018	0.799999999999993	0.39999999999993263	0.4000000000000059	1.203873570205007	0.7999999999999846	-1.8824460430401978e-29	6.617626853863958e-14	3.589614143108951e-14	2.1084722948975074e-14	-1.0876983413966334e-29	0.0	0.0	55.0	20.000000000000178	20.000000000000053	19.999999999999986	19.99999999999988	19.99999999999995	20.00000000000015	36.68930207491221	19.999999999999982	19.999999999999996	19.99999999999988	20.00000000000021	19.99999999999973	19.999999999999943	899.8000000000005	39.99999999999982	39.999999999999886	40.00000000000005	9.999999999999998	105.00000000000006	20.00000000000021	355.2690909090908	40.00000000000001	420.0000000000084	39.999999999999766	40.000000000000774	0.0	13.333333333333188	29.999999999999844	9.999999999999979	13.333333333333412	19.999999999999954	19.999999999999535	13.333333333333313
frozenset({'b3750'})	19.999999999999943	19.99999999999953	19.611452282157714	20.000000000000338	20.000000000000103	19.99999999999844	19.99999999999976	20.000000000008054	29.487516087516013	39.99999999999944	20.00000000000015	20.000000000000014	20.00000000000103	21.07159699892819	27.65091420534459	84.96893939393931	0.7999999999999365	0.799999999999968	0.7999999999999875	0.4000000000000018	0.799999999999993	0.39999999999993263	0.4000000000000059	1.203873570205007	0.7999999999999846	-1.8824460430401978e-29	6.617626853863958e-14	3.589614143108951e-14	2.1084722948975074e-14	-1.0876983413966334e-29	0.0	0.0	55.0	20.000000000000178	20.000000000000053	19.999999999999986	19.99999999999988	19.99999999999995	20.00000000000015	36.68930207491221	19.999999999999982	19.999999999999996	19.99999999999988	20.00000000000021	19.99999999999973	19.999999999999943	899.8000000000005	39.99999999999982	39.999999999999886	40.00000000000005	9.999999999999998	105.00000000000006	20.00000000000021	355.2690909090908	40.00000000000001	420.0000000000084	39.999999999999766	40.000000000000774	0.0	13.333333333333188	29.999999999999844	9.999999999999979	13.333333333333412	19.999999999999954	19.999999999999535	13.333333333333313
frozenset({'b2975'})	19.999999999999943	19.99999999999953	19.611452282157714	20.000000000000338	20.000000000000103	19.99999999999844	19.99999999999976	20.000000000008054	29.487516087516013	39.99999999999944	20.00000000000015	20.000000000000014	20.00000000000103	21.07159699892819	27.65091420534459	84.96893939393931	0.7999999999999365	0.799999999999968	0.7999999999999875	0.4000000000000018	0.799999999999993	0.39999999999993263	0.4000000000000059	1.203873570205007	0.7999999999999846	-1.8824460430401978e-29	6.617626853863958e-14	3.589614143108951e-14	2.1084722948975074e-14	-1.0876983413966334e-29	0.0	0.0	55.0	20.000000000000178	20.000000000000053	19.999999999999986	19.99999999999988	19.99999999999995	20.00000000000015	36.68930207491221	19.999999999999982	19.999999999999996	19.99999999999988	20.00000000000021	19.99999999999973	19.999999999999943	899.8000000000005	39.99999999999982	39.999999999999886	40.00000000000005	9.999999999999998	105.00000000000006	20.00000000000021	355.2690909090908	40.00000000000001	420.0000000000084	39.999999999999766	40.000000000000774	0.0	13.333333333333188	29.999999999999844	9.999999999999979	13.333333333333412	19.999999999999954	19.999999999999535	13.333333333333313
frozenset({'b0417'})	19.999999999999943	19.99999999999953	19.611452282157714	20.000000000000338	20.000000000000103	19.99999999999844	19.99999999999976	20.000000000008054	29.487516087516013	39.99999999999944	20.00000000000015	20.000000000000014	20.00000000000103	21.07159699892819	27.65091420534459	84.96893939393931	0.7999999999999365	0.799999999999968	0.7999999999999875	0.4000000000000018	0.799999999999993	0.39999999999993263	0.4000000000000059	1.203873570205007	0.7999999999999846	-1.8824460430401978e-29	6.617626853863958e-14	3.589614143108951e-14	2.1084722948975074e-14	-1.0876983413966334e-29	0.0	0.0	55.0	20.000000000000178	20.000000000000053	19.999999999999986	19.99999999999988	19.99999999999995	20.00000000000015	36.68930207491221	19.999999999999982	19.999999999999996	19.99999999999988	20.00000000000021	19.99999999999973	19.999999999999943	899.8000000000005	39.99999999999982	39.999999999999886	40.00000000000005	1.2771714158339279e-15	105.00000000000006	20.00000000000021	355.2690909090908	40.00000000000001	420.0000000000084	39.999999999999766	40.000000000000774	0.0	13.333333333333188	29.999999999999844	9.999999999999979	13.333333333333412	19.999999999999954	19.999999999999535	13.333333333333313
frozenset({'b4153'})	19.99999999999999	19.999999999986418	19.337593360995882	20.000000000001275	20.00000000003825	19.999999999998522	20.00000000000064	20.00000000000305	29.062805662805197	39.999999999999616	19.999999999999737	20.000000000000014	19.99999999999988	20.51200171453064	26.91479190101241	83.71893939394006	0.7999999999999428	0.8000000000000104	0.7999999999999273	0.40000000000000385	0.7999999999999868	0.39999999999994335	0.4000000000000056	1.190061672227277	0.7999999999999883	8.162983131936707e-16	8.613168748364292e-14	1.5745320866483672e-14	1.3483986245372553e-14	-1.2756661054701522e-15	0.0	-7.159105505283143e-29	55.00000000000027	20.000000000000178	20.000000000000068	20.0	19.999999999999922	20.000000000000124	20.000000000000178	36.6376140350878	19.99999999999999	20.00000000000001	20.000000000000398	20.00000000000028	19.999999999999712	19.999999999999936	878.4000000000002	39.99999999999992	39.99999999999993	40.00000000000009	10.000000000000004	105.00000000000007	20.00000000000021	345.77818181818134	39.999999999999744	419.999999999999	40.00000000000022	39.99999999999996	0.0	13.333333333333295	30.0	9.999999999999998	13.333333333333377	19.999999999999	19.999999999999986	13.333333333333327
frozenset({'b3493'})	19.99999999999999	19.999999999986418	19.61145228215771	20.000000000001275	20.00000000003825	19.999999999998522	20.00000000000064	20.00000000000305	29.487516087515665	39.999999999999616	19.999999999999737	20.000000000000014	19.99999999999988	21.071596998928193	27.650914205344627	84.96893939393992	0.7999999999999428	0.8000000000000104	0.7999999999999273	0.40000000000000385	0.7999999999999868	0.39999999999994335	0.4000000000000056	1.2038735702050054	0.7999999999999883	8.162983131936707e-16	8.613168748364292e-14	1.5745320866483672e-14	1.3483986245372553e-14	-1.2756661054701522e-15	0.0	-7.159105505283143e-29	55.00000000000027	20.000000000000178	20.000000000000068	20.0	19.999999999999922	20.000000000000124	20.000000000000178	36.68930207491251	19.99999999999999	20.00000000000001	20.000000000000398	20.00000000000028	19.999999999999712	19.999999999999936	899.7999999999998	39.99999999999992	39.99999999999993	40.00000000000009	10.000000000000004	105.00000000000007	20.00000000000021	355.2690909090905	39.999999999999744	419.999999999999	40.00000000000022	39.99999999999996	0.0	13.333333333333295	30.0	9.999999999999998	13.333333333333377	19.999999999999	19.999999999999986	13.333333333333327
frozenset({'b1819'})	19.99999999999999	19.999999999986418	18.837917005695665	19.475289919714605	20.000000000035516	20.000000000000654	20.000000000000643	20.00000000000085	28.09755469755434	39.999999999999616	19.99999999999977	20.000000000000014	19.999999999999883	20.3642015005359	26.722644163150488	81.78712121212178	0.7999999999999428	0.80000000000001	0.7999999999999273	0.40000000000000385	0.7999999999999868	0.39999999999994335	0.4000000000000056	1.160219925954577	0.7999999999999883	8.162983131936707e-16	8.613168748364292e-14	1.5745320866483672e-14	1.3483986245372553e-14	-1.2756661054701522e-15	0.0	-7.159105505283143e-29	52.50000000000005	20.000000000000178	20.000000000000068	20.0	19.999999999999922	20.000000000000124	20.000000000000178	35.24225276205882	19.99999999999999	20.00000000000001	20.000000000000398	20.00000000000028	19.999999999999712	19.999999999999936	864.0105263157894	39.99999999999992	39.99999999999993	40.00000000000009	10.000000000000004	100.0000000000001	20.00000000000021	343.2690909090904	39.999999999999744	400.0000000000016	40.00000000000022	39.99999999999996	0.0	13.333333333333295	30.0	9.999999999999998	13.333333333333377	19.999999999999	19.999999999999986	13.333333333333327
frozenset({'b2306'})	19.99999999999999	19.999999999986418	19.61145228215766	20.000000000000853	20.000000000035516	20.000000000000654	20.000000000000643	20.00000000000085	29.487516087515665	39.999999999999616	19.99999999999977	20.000000000000004	19.999999999999883	21.071596998928197	27.650914205344627	84.96893939393992	0.7999999999999428	0.80000000000001	0.7999999999999273	0.40000000000000385	0.7999999999999868	0.39999999999994335	0.4000000000000056	1.2038735702050054	0.8000000000000193	8.162983131936707e-16	8.613168748364292e-14	1.5745320866483672e-14	1.3483986245372553e-14	-1.2756661054701522e-15	0.0	-7.159105505283143e-29	55.00000000000005	20.000000000000178	20.000000000000068	20.0	19.999999999999922	20.000000000000124	20.000000000000178	36.68930207491251	19.99999999999999	20.00000000000001	20.000000000000398	20.00000000000028	19.999999999999712	19.999999999999936	899.7999999999998	39.99999999999992	39.99999999999993	40.00000000000009	10.000000000000005	105.00000000000011	20.00000000000021	355.2690909090905	39.999999999999744	420.0000000000361	40.00000000000022	39.99999999999996	0.0	13.333333333333295	30.0	9.999999999999998	13.333333333333377	19.999999999999	19.999999999999986	13.333333333333327
