ids	5mthf_c	accoa_c	ala__L_c	amp_c	arg__L_c	asn__L_c	asp__L_c	atp_c	clpn_EC_c	coa_c	ctp_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	gln__L_c	glu__L_c	gly_c	glycogen_c	gtp_c	h2o_c	his__L_c	ile__L_c	leu__L_c	lps_EC_c	lys__L_c	met__L_c	nad_c	nadh_c	nadp_c	nadph_c	pe_EC_c	peptido_EC_c	pg_EC_c	phe__L_c	pro__L_c	ps_EC_c	ptrc_c	ser__L_c	spmd_c	succoa_c	thr__L_c	trp__L_c	tyr__L_c	udpg_c	utp_c	val__L_c
frozenset({'b1015'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.333333333333355	20.0	13.333333333333345	13.333333333333732	13.333333333333355	13.333333333333286	19.99999999999984	210.00000000000009	420.0000000000033	420.00000000000136	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	30.000000000000007	20.000000000000078	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.00000000000017	150.00000000000009	13.333333333333963	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.0
frozenset({'b1898'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.333333333333355	20.0	13.333333333333345	13.333333333333732	13.333333333333355	13.333333333333286	19.99999999999984	210.00000000000009	420.0000000000033	420.00000000000136	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	30.000000000000007	20.000000000000078	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.00000000000017	150.00000000000009	13.333333333333963	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.0
frozenset({'b0104'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.333333333333355	20.0	13.333333333333345	13.333333333333732	13.333333333333355	13.333333333333286	19.99999999999984	210.00000000000009	420.00000000000557	420.00000000000176	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	29.99999999999993	20.000000000000078	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.0000000000002	150.00000000000009	13.333333333333963	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.0
frozenset({'b2781'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.333333333333355	20.0	13.333333333333396	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.00000000000009	420.00000000000557	420.00000000000176	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.0000000000002	150.00000000000009	13.333333333333963	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.00000000000006
frozenset({'b3454'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	420.00000000000557	420.00000000000176	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.0000000000002	150.00000000000009	13.333333333333986	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.0
frozenset({'b2688'})	91.48438634713169	13.33333333333339	420.0000000000003	39.99999999999985	104.99999999999993	209.99999999999986	419.9999999999998	13.33333333333251	0.40000000000002595	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	420.00000000000557	420.00000000000176	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.99999999999955	440.0	12.955277475516874	229.99999999999994	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	55.00000000000194	0.7999999999999915	287.8968085106378	420.0	0.7999999999999448	210.00000000000009	420.0000000000002	150.00000000000009	13.333333333333986	420.0000000000008	201.8122912491652	275.20101522842555	19.99999999999971	13.333333333333323	430.0
frozenset({'b0507'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.40000000000002595	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999995	420.00000000000176	429.43373493975866	13.3333333333311	1000.0	150.00000000000014	429.9999999999994	440.0	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.99999999999989	0.7999999999999915	287.65744680850986	419.9999999999996	0.7999999999999448	210.00000000000014	419.99999999999983	150.00000000000014	13.333333333333947	420.0000000000007	201.66199064796268	274.9725888324867	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b2799'})	90.50399419026904	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.99999999999966	420.0000000000018	424.0120481927706	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.808378672470084	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.99999999999993	0.7999999999999915	285.0244680851061	420.00000000000074	0.7999999999999448	210.00000000000017	419.99999999999943	149.4774683544304	13.333333333333947	418.94263939029315	200.0086840347361	272.4598984771562	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b1441'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.99999999999966	420.0000000000018	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.99999999999993	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	210.00000000000017	419.99999999999943	150.00000000000006	13.333333333333947	420.0000000000007	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b3990'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.99999999999966	420.0000000000018	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.99999999999993	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	210.00000000000017	419.99999999999943	150.00000000000006	13.333333333333947	420.0000000000007	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b4117'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333331	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.99999999999966	420.0000000000018	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.99999999999993	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	210.00000000000017	419.99999999999943	150.00000000000006	13.333333333333947	420.0000000000007	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
